['loss'],"[[2.697401189804077, 2.6512322425842285, 2.642606723308563, 2.6382191300392153, 2.6330708384513857, 2.56424617767334, 2.334351623058319, 2.2013500034809113, 2.0990700840950014, 2.1230654060840606]]"
['val_loss'],"[[2.64122052192688, 2.637051486968994, 2.6388838291168213, 2.6362006664276123, 2.613571119308472, 2.407625603675842, 2.192589282989502, 2.016055190563202, 2.0018709659576417, 2.0041486382484437]]"
