['loss'],"[[2.6629921118418376, 2.6430731058120727, 2.638920203844706, 2.6258816083272296, 2.424881927172343, 2.2414145827293397, 2.2132296164830527, 2.125668525695801, 2.029960529009501, 2.0210225184758506]]"
['val_loss'],"[[2.637439823150635, 2.6394423484802245, 2.6344305276870728, 2.558031368255615, 2.218345808982849, 2.1912437438964845, 2.073390531539917, 2.0489696741104124, 1.981038796901703, 1.9463216662406921]]"
