['loss'],"[[2.297285114924113, 1.9178220148881275, 1.5408393130699793, 1.1947351090113323, 1.0010237195094427, 0.879269930322965, 0.7929103237887224, 0.7087487652649482, 0.636333414465189, 0.5562721005827188]]"
['val_loss'],"[[1.9748657584190368, 1.6242231249809265, 1.094795334339142, 0.8343448460102081, 1.0907142341136933, 0.7047446548938752, 0.6959376633167267, 0.5474510878324509, 0.44109688699245453, 0.442921981215477]]"
