['loss'],"[[2.5700675332546234, 2.055734592080116, 1.8768712973594666, 1.5926390770077705, 1.4305081328749656, 1.2494887831807135, 1.0811531630158424, 1.009819893091917, 0.9073341278731824, 0.8587426790595054]]"
['val_loss'],"[[2.130234456062317, 1.9399972796440124, 1.6651335954666138, 1.6034103751182556, 1.2343588948249817, 1.212811815738678, 0.9381103396415711, 0.9310662508010864, 0.8566903352737427, 0.9181660413742065]]"
