['loss'],"[[2.6589033365249635, 2.6365240573883058, 2.593061900138855, 2.45193874835968, 2.2418082535266874, 2.1791369020938873, 2.1756268560886385, 2.0637666165828703, 2.1052167892456053, 1.9651412963867188]]"
['val_loss'],"[[2.637306332588196, 2.629017186164856, 2.609684705734253, 2.332368183135986, 2.1218027591705324, 2.0893418073654173, 1.9978965878486634, 1.9685208082199097, 1.9592931747436524, 1.8909379601478578]]"
