['loss'],"[[2.1355151216983796, 1.5787875331640244, 1.334889796257019, 1.0926515109539032, 0.9061857721209526, 0.7974113271832466, 0.6413444074392318, 0.5640260948240757, 0.49233835326135156, 0.4069140363838524]]"
['val_loss'],"[[1.688499665260315, 1.2428311705589294, 1.1284152746200562, 0.7619713604450226, 0.6827355265617371, 0.5657478868961334, 0.3914989918470383, 0.37378268837928774, 0.45619075894355776, 0.23737774789333344]]"
