['loss'],"[[2.6748530626297, 2.6372973998387654, 2.6297824303309123, 2.538469847043355, 2.2740573207537333, 2.1578537742296855, 2.063002038002014, 2.0330349008242288, 2.0356825987497964, 2.011615745226542]]"
['val_loss'],"[[2.6430436611175536, 2.638690972328186, 2.620223307609558, 2.3883118867874145, 2.0835517168045046, 2.0232846617698668, 1.9491264700889588, 1.9468032240867614, 1.937038242816925, 1.9513818264007567]]"
