['loss'],"[[2.361555207570394, 1.8692507115999857, 1.4085696095228195, 1.0275705790519714, 0.8490054366985956, 0.6634355491648117, 0.5440741532792648, 0.4468368603040775, 0.40048647252221903, 0.38293733553340037]]"
['val_loss'],"[[1.9975531339645385, 1.5313311338424682, 1.0912805259227754, 0.8768408596515656, 0.6248722195625305, 0.4906940311193466, 0.36852959245443345, 0.32942971736192705, 0.3244361594319344, 0.33435740768909455]]"
