['loss'],"[[2.664765703678131, 2.6401247501373293, 2.642944848537445, 2.6397968888282777, 2.640150952339172, 2.6378146529197695, 2.622295045852661, 2.4105326294898988, 2.283430755138397, 2.188408541679382]]"
['val_loss'],"[[2.649203300476074, 2.641567277908325, 2.6388423919677733, 2.638578677177429, 2.630397844314575, 2.630651021003723, 2.5485578298568727, 2.3003700494766237, 2.1056718111038206, 2.098022532463074]]"
