['loss'],"[[2.6482904672622682, 2.642046421766281, 2.638190805912018, 2.456781175732613, 2.1704459875822066, 2.1115727603435515, 2.054890102148056, 2.0618783473968505, 1.974879840016365, 1.9654629111289978]]"
['val_loss'],"[[2.639549970626831, 2.6535274982452393, 2.6168943643569946, 2.2404446840286254, 2.0402374625205995, 1.9907458662986754, 1.9915497541427611, 1.9817429661750794, 1.949664831161499, 1.894198751449585]]"
