['loss'],"[[2.75215003490448, 2.655683755874634, 2.632864499092102, 2.6238484621047973, 2.657513236999512, 2.650817370414734, 2.638347291946411, 2.6435498237609862, 2.641228771209717, 2.634804368019104]]"
['val_loss'],"[[2.63834662437439, 2.6387714624404905, 2.6296908378601076, 2.6281274557113647, 2.6301037073135376, 2.635972785949707, 2.6364345788955688, 2.638898229598999, 2.636474061012268, 2.635486698150635]]"
