['loss'],"[[2.5944528913497926, 2.074853952527046, 1.8867961138486862, 1.7295838183164596, 1.5945084244012833, 1.433696909248829, 1.2169884072244168, 1.1069137509167195, 0.9823679591715336, 0.9731593747437001]]"
['val_loss'],"[[2.1414506077766418, 1.9367690443992616, 1.818332886695862, 1.5534249424934388, 1.454954779148102, 1.1761106967926025, 1.0461884975433349, 0.9167221844196319, 0.8135095179080963, 0.7963630259037018]]"
