['loss'],"[[2.183586510717869, 1.7218803603947164, 1.2843914418667555, 1.0370580780115626, 0.9408826663717628, 0.8594958737120032, 0.7344925437122584, 0.6519497669488191, 0.5800294747389853, 0.5026237157173454]]"
['val_loss'],"[[1.7947183132171631, 1.5919386744499207, 0.9597483515739441, 0.8271119564771652, 0.798772782087326, 0.6724397391080856, 0.6008859947323799, 0.6029048264026642, 0.3669339299201965, 0.3122846052050591]]"
