['loss'],"[[2.136109184741974, 1.4131385838985444, 0.9378129571080208, 0.6973448917865753, 0.5208319294992794, 0.41277158419415355, 0.3552635696195066, 0.3239746656135443, 0.2773597643589601, 0.23559713642857968]]"
['val_loss'],"[[1.7592198371887207, 1.1702566266059875, 0.7059722453355789, 0.44586368203163146, 0.2899520844221115, 0.31095241755247116, 0.18513056486845017, 0.1916295424103737, 0.14829035773873328, 0.150822414457798]]"
