['loss'],"[[2.6430326652526857, 2.2516440296173097, 2.044414838552475, 1.9405936574935914, 1.7864012622833252, 1.6468104088306428, 1.5140819120407105, 1.3596273094415665, 1.3311569052934646, 1.1797426164150238]]"
['val_loss'],"[[2.621041989326477, 2.0065531969070434, 1.9672487020492553, 1.817647397518158, 1.6593532681465148, 1.5492867469787597, 1.353119719028473, 1.3234726428985595, 1.280184531211853, 1.2232305467128755]]"
