['loss'],"[[2.7406273603439333, 2.6346051692962646, 2.6633968353271484, 2.6491943836212157, 2.6389005899429323, 2.6452407836914062, 2.6418755054473877, 2.624343013763428, 2.64330472946167, 2.6183433294296266]]"
['val_loss'],"[[2.6418275594711305, 2.6344597339630127, 2.64081072807312, 2.6423588752746583, 2.6424853563308717, 2.637543058395386, 2.633885622024536, 2.62931649684906, 2.6264169931411745, 2.6025126934051515]]"
