['loss'],"[[1.3546224955767394, 0.5373732884894126, 0.30724814408319073, 0.20352760870481143, 0.14796114764853702, 0.10442074908335053, 0.1042198048214741, 0.0773496225063762, 0.06383998378159185, 0.06378704251541104]]"
['val_loss'],"[[0.5602793306112289, 0.2893344581127167, 0.1961374767124653, 0.08489133138209581, 0.17202691845595836, 0.04882827801629901, 0.056180001515895125, 0.016599878075066955, 0.014891319361049682, 0.013942131071235053]]"
