['loss'],"[[2.652418975830078, 2.622718644142151, 2.3190187430381775, 2.121302697658539, 2.064117851257324, 2.0474948334693908, 2.0140838646888732, 2.0132999134063723, 1.9066459393501283, 1.8424540567398071]]"
['val_loss'],"[[2.6442319631576536, 2.56067156791687, 2.1193765878677366, 2.048289954662323, 1.9831040620803833, 1.9511494755744934, 1.9648326992988587, 1.861143946647644, 1.744966411590576, 1.5744181156158448]]"
