['loss'],"[[1.4968124652504922, 0.5505011412482709, 0.35131497743260115, 0.2731568874582881, 0.22612105351575884, 0.18186581720826506, 0.14114226229802262, 0.12181386164486867, 0.10919547023736413, 0.10773227888408292]]"
['val_loss'],"[[0.5866090089082718, 0.2160780444741249, 0.15406319200992585, 0.13912943452596666, 0.13419642709195614, 0.10528547987341881, 0.0415562448091805, 0.04399579488672316, 0.20882750498130917, 0.027622203016653656]]"
