['loss'],"[[2.403085314035416, 2.022302827835083, 1.647843456864357, 1.305204311311245, 1.130864834189415, 0.9617479442059994, 0.8673879379034042, 0.7359592710435391, 0.6765550263226032, 0.5555658943578601]]"
['val_loss'],"[[2.0319565176963805, 1.818264079093933, 1.3237280368804931, 1.1766924262046814, 0.8208873748779297, 0.9005113482475281, 0.6827715277671814, 0.532300877571106, 0.4792956650257111, 0.46874499320983887]]"
