['loss'],"[[1.937691157579422, 1.2142620574235916, 0.7729497017115354, 0.6129413415752352, 0.4782582445535809, 0.371501700444147, 0.29494943466130646, 0.23064312320994212, 0.20899303760379553, 0.17408629330963596]]"
['val_loss'],"[[1.517200767993927, 0.8099223017692566, 0.5942566663026809, 0.48651694059371947, 0.3726037323474884, 0.16643537990748883, 0.13123323246836663, 0.10677290931344033, 0.09296037405729293, 0.09139003902673722]]"
