['loss'],"[[2.220195210278034, 1.7012194700539112, 1.14805963344872, 0.9055092997848988, 0.7178010627627373, 0.635283880457282, 0.5277821167185902, 0.46021354572847484, 0.4291952912416309, 0.35898246998433025]]"
['val_loss'],"[[1.8959134340286254, 1.253238558769226, 0.8515986502170563, 0.8329972565174103, 0.523773580789566, 0.502444276213646, 0.44069198369979856, 0.2648702248930931, 0.34017305821180344, 0.33969110548496245]]"
